Customer ID,Full Name,Email Address,Phone Number,Registration Date,Purchase Amount,Product Category,Satisfaction Score (1-5),Country,Customer Age,Gender,Order Status,Discount Applied,Shipping Cost
CUST_101607,Anthony Davis,anthony.22@gmail.com,972-261-3574,10/12/2023 0:00,610.28,Automotive,1,Australia,79,Male,Shipped,No,39.83
CUST_101314,Nancy Hernandez,,741-922-9594,,473.14,Books,1,FR,38,Female,Cancelled,Yes,41.75
CUST_100361,Steven Davis,steven.38@hotmail.com,525-504-7113,1/4/2024 0:00,313.38,Electronics,4,CAN,80,Female,Pending,No,33.6
CUST_100856,Steven Johnson,steven.20@hotmail.com,(451) 455-8928,10/27/2021 0:00,,Sports,Bad,France,20,Female,Pending,No,24.93
CUST_101742,J@n3 J@ckson,jane.45@,979-733-4707,6/19/2024 0:00,349.09,Books,4,FR,77,MALE,Pending,Yes,6.33
CUST_100941,Karen Taylor,karen.12@outlook.com,2807085520,1/26/2021 0:00,18.03,Electronics,2,FR,32,Female,Shipped,Yes,$27.25 
CUST_100321,Thomas Johnson,thomas.93@yahoo.com,889-810-3177,7/22/2022 0:00,252.13,Clothing,4,DE,66,Male,Delivered,Yes,6.49
CUST_101893,Richard Miller,richard.55@,292-191-6031,4/2/2018 0:00,795.95,Sports,2,USA,49,Male,Delivered,Yes,11.81
CUST_101708,Emma Gonzalez,emma.38@company.com,652-474-2579,3/25/2020,,Sports,2,USA,30,Male,Delvered,Yes,6.77
CUST_101849,Jennifer Johnson,jennifer.31@outlook.com,847-265-4188,7/14/2021 0:00,693.23,Sports,4,US,38,Female,Pending,No,32.58
CUST_100486,Thomas Hernandez,thomas.11@company.com,909-767-3033,12/8/2018,138.15,Home & Garden,3,JP,41,Female,Delivered,Yes,16.72
CUST_100619,Richard Jones,richard.53@company.com,679-162-4116,5/3/2022 0:00,224.57,Books,5,US,2,Male,Delivered,No,7.81
CUST_100576,Robert Rodriguez,robert.28@company.com,831-230-6322,8/21/2018 0:00,513.38,Books,1,United Kingdom,35,Male,Pending,Yes,33.66
CUST_101469,Sandra Davis,sandra.44@company.com,283-400-6847,5/27/2018 0:00,412.02,Electronics,4,AUS,20,Male,Cancelled,No,15.69 USD
CUST_101317,William Garcia,william.14@,401-837-5441,12/25/2020 0:00,462.6,Automotive,3,Japan,77,Female,PENDING,Yes,5.49
CUST_101902,Jane Brown,jane.69@,607-311-1255,12/29/2021 0:00,,Toys,1,,19,Female,Delivered,No,16.9
CUST_100554,Michael Thomas,user554@,-9049,4/15/2021 0:00,292.53,Automotive,4,DE,29,Male,Shipped,Yes,23.39
CUST_100829,Lisa Brown,lisa.72@,751.499.3846,10/27/2019 0:00,350.53,Clothing,,Australia,45,Female,Pending,No,7.96
CUST_100120,John Williams,user120@,461-932-7166,N/A,635.3,Toys,3,Australia,24,male,Cancelled,,35.46
CUST_101820,David Garcia,david.62@yahoo.com,403.349.1340,11/30/2021 0:00,574.47,Books,Bad,United States,71,Female,Delivered,NO,38.63 USD
CUST_100275,Helen Miller,helen.31@hotmail.com,943-929-3869,11/19/2022 0:00,Free,Books,2,AUS,65,Female,,Yes,40.55
CUST_101473,Helen Moore,helen.25@hotmail.com,186 647 2549,5/19/2022 0:00,189.88,Toys,4,DE,30,Female,Shipped,,8.89 USD
CUST_974311,Thomas Brown,thomas.27@outlook.com,799-452-6773,23-03-2024,675.45,Clothing,5,Australia,N/A,Female,Shipped,No,27.76
CUST_101268,Mark Jones,john.smith@gmail.com,885-884-2039,5/1/2024 0:00,247.69,Sports,1,United Kingdom,34,Male,Shipped,No,
CUST_100530,EMMA MARTINEZ,USER530@GMAIL.COM,754-479-5081,1/27/2021 0:00,81.28,CLOTHING,2,DE,65,Female,Delivered,Yes,$24.35 
CUST_100785,Jane Thomas,jane.12@yahoo.com,902-264-8156,5/14/2021 0:00,166.4,Sports,2,USA,31,Male,Delivered,Yes,19.91
CUST_100135,Maria Wilson,maria.20@,166.230.5253,8/31/2019 0:00,661.55,Toys,1,,55,Female,Delivered,Yes,33.02
CUST_100382,James Williams,james.71@company.com,507-815-6047,2/17/2022 0:00,525.47,Home & Garden,4,AUS,67,Female,Cancelled,Yes,17.52
CUST_101456,Ruth Thomas,ruth.52@,410-535-5237,4/6/2018,365.67,Books,4,Japan,80,Male,Shipped,Yes,33.3
CUST_100483,Sarah Smith,sarah.79@outlook.com,817-120-7451,5/6/2023 0:00,442.73,Electronics,2,France,57,Female,Delivered,Yes,46.84
CUST_100617,Sandra Thomas,sandra.30@gmail.com,615-909-1358,2/19/2019 0:00,94.71,Sports,3,UK,39,Male,Cancelled,Yes,9.61
CUST_100368,Donald Anderson,user368@invalid,348-589-1565,3/26/2019 0:00,299.9,Books,1,Japan,73,Female,Cancelled,No,6.14
CUST_100692,Jennifer Anderson,jennifer.58@company.com,-8024,7/8/2023 0:00,181.54,Books,1,JP,75,Male,Pending,Yes,33.04
CUST_100788,Karen Anderson,karen.11@yahoo.com,,12/22/2020 0:00,,Sport,1,Germany,69,Male,Cancelled,N,32.47
CUST_100366,HELEN GONZALEZ,helen.91@outlook.com,600-750-7032,10/29/2019 0:00,138.71,Clothing,1,US,72,Male,Shipped,No,
CUST_100909,Charles Taylor,,903-144,N/A,42602.66947,Toys,3,USA,54,Female,,,12.19
CUST_100109,Ruth Moore,ruth.88@hotmail.com,842-669-5578,8/21/2020 0:00,393.98,Toys,1,United Kingdom,63,Female,Shipped,Yes,18.1
CUST_101905,Ruth Garcia,ruth.92@company.com,,3/12/2022 0:00,785.11,Books,2,AUS,64,Female,Pending,Yes,22.85 USD
CUST_100527,Ruth Rodriguez,ruth.27@hotmail.com,365-109-9414,3/27/2022 0:00,635.47,Books,3,United States,80,Male,Cancelled,No,31.73 USD
CUST_101299,Matthew Martin,matthew.33@gmail.com,745.185.2562,9/7/2022 0:00,386.54,TOYS,5,DE,72,,Pending,No,
CUST_100862,Karen Martin,karen.37@company.com,325-185-3073,N/A,199.32 USD,Toys,5,Japan,41,Female,Delivered,Yes,25.96
CUST_101705,William Martin,william.19@company.com,525-976-9793,11/17/2019 0:00,661.05,Automotive,1,France,64,Male,Delivered,No,49.82
CUST_100879,KAREN WILSON,karen.79@yahoo.com,898-421-3003,11/19/2018 0:00,242.18,AUTOMOTIVE,3,US,59,Male,Pending,,11.14 USD
CUST_100921,Matthew Martin,matthew.99@yahoo.com,176-606-1987,7/4/2024 0:00,58.84,Electronics,3,United Kingdom,18,Female,Shipped,No,
CUST_101395,Emma Jones,emma.97@hotmail.com,304-281-5832,8/16/2021 0:00,60.39,Automotive,1,France,80,Male,Cancelled,Yes,44.23 USD
CUST_100063,Susan Jackson,susan.73@company.com,953-720-3175,7/21/2020 0:00,778.07,Clothing,,United Kingdom,40,Female,Delivered,Yes,34.27
CUST_101040,Robert Jones,robert.31@outlook.com,134-760-8282,12/15/2023 0:00,580.46,Automotive,3,UK,36,Male,Cancelled,Yes,36.95
CUST_101824,John Thomas,john.92@hotmail.com,496-864-5284,7/26/2023 0:00,536.96,Books,2,Canada,65,Male,Pending,N,21.68
CUST_101547,Jennifer Rodriguez,jennifer.44@hotmail.com,-2848,12/12/2019,744.89,Sports,4,AUS,79,,Cancelled,No,43.99
CUST_101061,Nancy Taylor,nancy.16@gmail.com,530-165-2014,8/7/2020 0:00,458.16,Sports,3,DE,40,Female,Shipped,TRUE,$38.32 
CUST_100723,Lisa Williams,lisa.46@outlook.com,,10/20/2024,575.3,Home & Garden,1,UK,31,Female,Shipped,Yes,11.35
CUST_101659,David Gonzalez,david.32@hotmail.com,886-434-9722,12/28/2020 0:00,"$5,193.00 ",Electronics,4,CAN,56,Male,Delivered,Yes,35.77
CUST_101255,Richard Johnson,richard.45@outlook.com,984-600-7750,30-05-2021,720.08,Sports,2,,22,Female,Shipped,No,5.29
CUST_101200,William Jackson,william.50@outlook.com,(944) 444-2765,9/12/2024 0:00,213.22,Toys,4,AUS,79,Female,Cancelled,Yes,32.11
CUST_100411,Donna Johnson,donna.14@outlook.com,776-292-1051,1/27/2024 0:00,"$3,497.00 ",Electronics,5,United Kingdom,44,male,Pending,No,7.26 USD
CUST_101368,Donald Gonzalez,donald.99@outlook.com,830-256-3898,7/15/2018 0:00,675.75,Home & Garden,3,aus,71,Male,Pending,No,41.72
CUST_100427,Donald Jackson,donald.25@hotmail.com,786-226-3224,9/19/2023 0:00,,Home & Garden,5,Japan,41,Male,Shipped,No,23.27
CUST_101857,Matthew Wilson,user1857@invalid,611-192-4023,12/8/2023 0:00,61.66,Home & Garden,1,Canada,29,Female,Pending,No,37.4
CUST_100782,Sandra Taylor,sandra.67@outlook.com,194-538-6603,10/29/2024 0:00,511.73,Electronics,2,Australia,54,Male,Cancelled,No,8
CUST_100393,Karen Brown,karen.80@,,1/2/2023 0:00,602.04,Books,4,FR,39,Female,Pending,Yes,9.72
CUST_101102,Sandra Wilson,user1102@,540-818-7993,,529.69,  Books  ,3,CAN,30,FEMALE,Delivered,No,29.69
CUST_101735,Nancy Johnson,user1735@,9396234192,5/19/2021 0:00,244.56,Clothing,-3,JP,59,Male,Cancelled,No,30.94
CUST_100743,Robert Anderson,user743@invalid,468-738-8059,3/11/2024 0:00,,,2,Canada,47,Male,Shipped,No,21.07
CUST_100942,David Johnson,john.smith@gmail.com,605-631-8103,10/29/2020 0:00,134.62,Books,4,UK,53,Female,Pending,Yes,14.43
CUST_101274,Donna Thomas,donna.59@hotmail.com,,7/9/2022 0:00,46.52,Home & Garden,5,USA,46,Male,Delivered,Yes,6.78
CUST_101776,Nancy Garcia,nancy.66@,185-113-2656,3/15/2019 0:00,360.14 USD,Toys,1,United Kingdom,57,Female,Shipped,No,45.58
CUST_100978,Mark Thomas,mark.79@yahoo.com,7954576426,6/8/2021 0:00,$684.77 ,Home & Garden,2,CAN,45,Female,Cancelled,No,31.28
CUST_100350,Susan Johnson,,5515329278,1/21/2019 0:00,$768.93 ,Electronics,5,UK,61,Female,Shipped,Yes,$23.23 
CUST_100023,BETTY RODRIGUEZ,  user206@gmail.com  ,408-186-1605,10/5/2022 0:00,49.37,Home & Garden,1.8,Canada,30,Male,Shipped,Yes,$36.97 
CUST_101784,Steven Miller,steven.51@hotmail.com,220-882-4909,4/30/2024 0:00,375.97,Sports,4,USA,47,Male,Delivered,No,48.53
CUST_101562,Robert Hernandez,robert.84@hotmail.com,274-452-3553,6/24/2019 0:00,522.98,Books,1,US,5,Male,Delivered,No,16.7
CUST_100049,Donald Johnson,donald.38@gmail.com,821.625.9669,11/22/2018 0:00,270.53,Clothing,1,Australia,78,Female,Shipped,No,
CUST_100173,"  Carol Garcia  	",carol.48@outlook.com,362-463-7897,11/14/2022 0:00,,Electronics,2.2,Canada,42,Male,Shipped,Yes,43.28
CUST_101339,Matthew Rodriguez,matthew.40@hotmail.com,854-992-8756,N/A,282.08,Clothing,5,FR,37,Male,Pending,No,45.51
CUST_100307,DAVID SMITH,USER307@GMAIL.COM,950-780-3750,11/6/2019 0:00,725.31,Clothing,2,,42,Male,Delivered,No,16.14
CUST_100907,Michael Taylor,michael.87@gmail.com,-7527,2/8/2020 0:00,636.18,Automotive,1,UK,46,Female,Cancelled,,15.51
CUST_101947,"  David Brown  	",david.84@yahoo.com,136-677-9938,27-Dec-21,122.04,Clothing,,Japan,32,Female,Pending,Yes,28.21
CUST_101274,Donna Thomas,donna.59@hotmail.com,,7/9/2022 0:00,46.52,Home & Garden,5,USA,46,Male,Delivered,Yes,6.78
CUST_101134,Matthew Rodriguez,matthew.52@hotmail.com,368-929-4547,3/29/2022 0:00,580.06,Cloth,8,France,,Male,PENDING,Yes,46.64
CUST_101225,Lisa Anderson,lisa.64@company.com,833-823-2965,4/19/2021 0:00,551.91,Home & Garden,9,UK,74,Female,Pending,,5.64
CUST_100999,Donna Thomas,donna.27@company.com,277-677-8140,,160.42,  Automotive  ,4,FR,62,Male,Cancelled,No,16.25
CUST_101728,Anthony Wilson,anthony.48@hotmail.com,198-784-6609,12/8/2023 0:00,500.72,Automotive,3,JP,78,Male,Delvered,No,23.18
CUST_100299,Donna Garcia,user299@,-10526,6/7/2024 0:00,39.68,Books,4,United Kingdom,23,Female,,Yes,13.42
CUST_100950,charles martin,john.smith@gmail.com,394-822-5718,12/10/2023 0:00,515.54,Cloth,2,JP,21,Female,Cancelled,No,27.54
CUST_101835,James Davis,james.60@,,,200.5,Clothing,4,UK,30,Male,Pending,No,24.73
CUST_100342,Steven Moore,,244-309-3057,8/1/2024 0:00,309.19,Books,N/A,Japan,73,Female,Pending,No,8.47
CUST_101774,Ruth Davis,ruth.40@outlook.com,850-382-5123,,166.1,Automotive,0,USA,42,Female,Cancelled,Yes,26.79
CUST_101609,Matthew Johnson,matthew.33@,375-334-5306,3/25/2021 0:00,,Electronics,3,Germany,52,Female,Delivered,Yes,$12.63 
CUST_100306,Lisa Miller,lisa.42@,164-325-2582,3/4/2024 0:00,,Sports,5,JP,68,Male,Pending,Yes,18.99
CUST_100256,Richard Hernandez,richard.30@hotmail.com,562-754-5991,4/7/2019 0:00,34126.34162,Home & Garden,1,United Kingdom,80,Female,Delivered,Yes,31.12
CUST_101802,Betty Garcia,betty.88@,203-839-2481,10/2/2022 0:00,670.51,,1,United States,56,Male,Pending,Yes,38.2
CUST_101903,Matthew Anderson,USER1903@GMAIL.COM,,8/12/2020 0:00,269.2,Sports,2,United States,73,Male,Pending,Yes,14.18
CUST_100507,Sandra Brown,sandra.49@,172-744-5413,2/26/2023 0:00,525.59,Clothing,1,,40,Female,Delivered,Yes,$14.76 
CUST_100630,Donna Rodriguez,donna.46@,398-140-3427,11/5/2023 0:00,333.06,Electronics,1,,79,Female,Shipped,No,25.06
CUST_101926,Donald Brown,user1926@invalid,288-185-2104,12/29/2018 0:00,211.47,Sports,3,United Kingdom,34,Female,Shipped,Yes,32.84
CUST_101334,Donald Lopez,donald.23@,,11/4/2019 0:00,537.64,Electronics,5,Germany,79,Female,,Yes,42.37
CUST_100432,Lisa Anderson,lisa.29@gmail.com,903-675-8159,4/19/2024 0:00,$173.95 ,,5,UK,56,Female,Delivered,No,
CUST_101298,Emma Taylor,emma.92@company.com,758-418-6446,28-Apr-19,59.31,Clothing,1,Germany,49,Male,Cancelled,Yes,48.69
CUST_100479,Jane Johnson,jane.46@hotmail.com,760-819-8105,2/8/2021 0:00,,Clothing,1,UK,N/A,Male,Pending,No,15.13
CUST_100807,S@ndr@ Brown,user807@invalid,391-965-8167,11/23/2020,,CLOTHING,1,FR,,Female,Shipped,no,11.05
CUST_100857,David Garcia,david.17@outlook.com,714-659-1082,14-05-2018,719.89,Automotive,4,Japan,79,Female,Cancelled,Yes,6.57
CUST_101342,DONALD MOORE,donald.12@gmail.com,586.995.1004,3/2/2020,,Books,4,DE,63,Male,Cancelled,Yes,14.54
CUST_100579,Thomas Thomas,thomas.53@hotmail.com,210.911.1346,9/17/2020 0:00,307.31,Toys,4,,43,Female,Pending,Yes,41.31
CUST_100678,Jennifer Martinez,jennifer.96@,930-828-2251,10/15/2020 0:00,26.3,Automotive,1,Australia,20,Female,Cancelled,,45.94
CUST_100916,Mark Williams,mark.60@yahoo.com,777-601-5596,11/10/2020 0:00,113.35,Automotive,4,,39,Female,Shipped,Yes,38.56
CUST_100383,Karen Smith,karen.32@,,3/12/2019 0:00,211.41,Books,4,FR,55,,Delivered,No,16.7
CUST_100270,Richard Jackson,,-2849,12/30/2020 0:00,750.79,Electronics,5,,53,Male,Cancelled,Yes,20.91
CUST_100806,Richard Wilson,richard.80@company.com,7092669892,3/26/2018 0:00,554.05,Books,3,DE,75,Male,,Yes,49.06
CUST_100462,James Martinez,james.23@yahoo.com,-2314,3/11/2023 0:00,644.26,Electronics,2.7,FR,58,Female,Cancelled,No,48.52
CUST_101647,mark hernandez,mark.61@gmail.com,852-177-2509,10-May-24,211.52,Home & Garden,2,AUS,twenty-five,Female,Cancelled,No,11.09
CUST_100316,Matthew Smith,matthew.89@outlook.com,520-408-9185,11-Feb-20,226.83,Books,4,Canada,74,Female,Pending,Yes,39.1
CUST_100422,Sandra Taylor,sandra.92@outlook.com,593-778-9858,,574.74,Automotive,3,DE,76,FEMALE,Delivered,No,9.78
CUST_100025,SANDRA ANDERSON,,653-390-4501,19-11-2021,522.81,Home & Garden,1,DE,74,Male,Delvered,Yes,5.11
CUST_101323,James Moore,USER1323@GMAIL.COM,8329498763,2/7/2019 0:00,445.51,Automotive,5,US,65,Female,Delivered,Y,25.21
CUST_100078,Mark Rodriguez,mark.91@hotmail.com,(646) 721-6249,9/27/2018 0:00,135.47,Home and Garden,1,USA,68,MALE,Cancelled,No,17.16
CUST_101480,JANE WILSON,jane.46@gmail.com,867-409-7922,12/20/2023 0:00,319.74,Books,,Australia,21,female,PENDING,No,35.64
CUST_100032,Anthony Williams,anthony.60@hotmail.com,365-742-9314,,350.75,Home & Garden,5,,76,Female,Delivered,Yes,17.8
CUST_101864,Betty Moore,betty.44@company.com,,4/14/2022 0:00,79.31,Books,2,AUS,39,Male,Shipped,No,29.45
CUST_100567,Carol Taylor,user567@,286-649-5415,1/3/2020 0:00,331.69,Automotive,3.6,United Kingdom,34,Male,Delivered,Yes,46.9
CUST_101507,Donna Taylor,john.smith@gmail.com,525-883-1383,6/17/2024 0:00,142.05,Home & Garden,2,USA,63,Female,Cancelled,Yes,9.47
CUST_101232,Carol Garcia,carol.14@gmail.com,139-543-2645,1/29/2019 0:00,323.69,Toys,1,Germany,78,Female,Pending,No,47.73
CUST_100163,David Miller,david.78@outlook.com,542-167-2668,8/29/2024 0:00,634.92,Electronics,1,Japan,36,Male,delivered,Yes,45.62
CUST_100203,John Moore,john.96@yahoo.com,412-567-4934,6/14/2018 0:00,668.1,Clothing,4,DE,46,Female,Shipped,Yes,43.47
CUST_100721,Betty Moore,betty.87@yahoo.com,2112062274,11/30/2020 0:00,280.15,Toys,2,FR,30 years,Male,Cancelled,No,18.62
CUST_100774,Charles Brown,charles.38@outlook.com,892-489-2022,6/11/2018 0:00,29621.97986,Books,1,US,22,Male,Shipd,Yes,31.26
CUST_101808,Lisa Martinez,user1808@,4176185853,9/7/2018 0:00,93.3,Home & Garden,1,France,40,Female,Delivered,Yes,13.03
CUST_101576,Charles Johnson,charles.44@,353-350-5195,2/19/2021 0:00,207.96,Electronics,5,FR,,Female,Pending,Yes,41.31
CUST_100305,Helen Martinez,helen.19@,445-940-4148,1/17/2018,545.99,Sports,2,Canada,40,Female,Shipped,,38.46
CUST_101985,Nancy Martin,user1985@invalid,423-697-8317,6/7/2023 0:00,606.2,Home & Garden,2,USA,68,Female,Cancelled,No,28.87
CUST_101193,Betty Moore,betty.94@gmail.com,997-564-1254,3/13/2024 0:00,290.06,Electronics,2.4,,62,Male,Delivered,,39.33
CUST_995126,Nancy Martinez,nancy.28@,594-626-5649,5/23/2023 0:00,180.83,  Automotive  ,3,,66,Female,Pending,No,14.04
CUST_100192,Sarah Williams,sarah.69@company.com,-2342,12/4/2020 0:00,627.52,Home & Garden,0,United Kingdom,31,Female,Delivered,No,28.67
CUST_100354,Carol Jackson,carol.81@company.com,407-709-9801,1/23/2023 0:00,722.34,Electronics,,Germany,69,Male,Shipped,No,28.42
CUST_101335,Mark Jones,mark.72@gmail.com,848.321.5587,7/5/2020 0:00,468.36,Cloth,4,CAN,72,Male,Cancelled,No,27.6
CUST_101436,THOMAS BROWN,thomas.74@gmail.com,425-881-3187,12/2/2019,391.85,Toys,3,Germany,25,Male,Delivered,No,25.62
CUST_100218,William Jones,william.97@gmail.com,482-638-8918,12/30/2022 0:00,296.99,Clothing,5,CAN,63,Male,Cancelled,No,48.27
CUST_101244,Daniel Lopez,daniel.70@company.com,,11/6/2020 0:00,,Sports,-1,CAN,,Female,,Yes,32.42
CUST_101789,Mark Williams,mark.20@gmail.com,743-862-8074,10/8/2022 0:00,548.58,Books,3,France,28,Female,Shipped,No,49.13
CUST_100937,Nancy Johnson,nancy.20@gmail.com,254-506-9227,4/5/2020 0:00,42.1,Toys,1,DE,26,Female,,Yes,
CUST_101689,Emma Wilson,emma.40@,162-710-4437,12/1/2022 0:00,597.78,Automotive,4,Germany,47,Female,Shipped,No,
CUST_101289,Maria Hernandez,,569-307-2633,3/7/2020 0:00,181.69,Electronics,2,DE,48,Male,Delivered,no,19.23
CUST_963530,Sarah Davis,sarah.89@outlook.com,253-783-5940,11/21/2020 0:00,432.57,Automotive,5,USA,65,Female,Delivered,No,44.15 EUR
CUST_101564,Daniel Davis,daniel.98@gmail.com,986-596-3770,6/16/2019 0:00,776.56,Sports,5,Canada,62,Female,Delivered,No,14.47
CUST_100059,David Davis,david.99@outlook.com,8576001034,30-Jan-24,492.55,,5,Canada,27,Male,Pending,No,14.87
CUST_100705,Sandra Hernandez,user705@,243-866-9641,1/9/2018 0:00,677.03,Home & Garden,Good,,80,Female,Delivered,,26.64
CUST_101333,Richard Gonzalez,  user357@gmail.com  ,756-775-4319,6/16/2018 0:00,602.11,Automotive,3,japan,59,Male,Delvered,Yes,19.74
CUST_101332,Daniel Moore,daniel.59@,885-512-5173,1/18/2021 0:00,622.3,Clothing,4,US,75,Female,Pending,No,18.4
CUST_100073,Betty Anderson,betty.28@gmail.com,7336541866,10/28/2022 0:00,753.71,Sports,2,CAN,34,Female,Cancelled,FALSE,28.06
CUST_101052,Daniel Davis,daniel.70@hotmail.com,619-894-9608,7/9/2024 0:00,($49.19),,2,UK,39,Female,Shipped,Yes,37.05
CUST_100162,Helen Thomas,helen.82@gmail.com,,4/14/2022 0:00,419.56,Clothing,4,AUS,78,Male,Pending,No,10.3
CUST_100583,Anthony Garcia,anthony.74@,396-388-8961,3/27/2019 0:00,371.44,Automotive,4,australia,75,Female,,NO,15.6
CUST_100482,Matthew Thomas,user482@invalid,914-650-4029,6/29/2023 0:00,430.75,Books,4,UK,35,Male,Shipped,Yes,45.22
CUST_101699,Richard Hernandez,richard.83@gmail.com,,6/8/2024 0:00,731.19,,1.9,united states,49,Female,Delivered,Yes,28.41
CUST_101211,donna gonzalez,donna.58@hotmail.com,493-426-3923,10/18/2018 0:00,166.63,Toys,1,DE,70,Male,Shipped,No,22.35
CUST_101986,David Rodriguez,USER1986@GMAIL.COM,820-279-5747,9/25/2018 0:00,53.39,Sports,5,DE,46,Male,Shipped,No,
CUST_100767,Sarah Smith,sarah.78@gmail.com,576-211-2406,3/5/2019 0:00,$249.45 ,,5,us,,Female,Shipped,Yes,24.24
CUST_101027,Richard Williams,richard.99@company.com,224-407-7628,,331.36,Home & Garden,1,United Kingdom,64,Male,Pending,Yes,21.78
CUST_100045,Emma Anderson,emma.55@hotmail.com,992-370-9172,3/28/2020 0:00,701.33,Clothing,1,FR,45,Male,Delivered,Yes,24.41
CUST_101530,Carol Williams,carol.75@gmail.com,166.131.4391,6/21/2023 0:00,525.21,Books,,JP,29,Male,Delivered,Yes,18.15
CUST_101433,Nancy Jones,nancy.85@yahoo.com,202.582.7456,3/5/2018 0:00,450.37,Electronics,4,Germany,22,M,Cancled,Yes,27.87 USD
CUST_100772,James Johnson,james.41@yahoo.com,658-259-8699,8/15/2024 0:00,455.28,  Electronics  ,9,UK,31,Female,Delivered,Yes,29.45
CUST_100596,Robert Martin,,759-152-5985,11/15/2019 0:00,402.01,BOOKS,-4,United States,25,Male,Pending,Yes,45.94 USD
CUST_100076,Helen Brown,helen.53@outlook.com,1193814371,1/20/2022 0:00,359.66,Sports,1,FR,75,Male,pending,No,21.52
CUST_101161,Nancy Jackson,nancy.99@hotmail.com,145-714-4845,12/13/2023 0:00,358.82,Electronics,1,France,42,Male,Cancelled,Yes,46.71
CUST_934937,Lisa Martinez,,200-367-5948,2/1/2019 0:00,184.47,Automotive,2,United Kingdom,49,Male,Shipped,Yes,32.47
CUST_100471,Mark Taylor,mark.67@,276-768-7150,8/23/2019 0:00,184.39,H&G,4,us,42,Female,Cancelled,Yes,15.64
CUST_101972,Nancy Garcia,nancy.70@yahoo.com,542-284-8257,,68.91,Automotive,5,US,39,Female,Shipped,Yes,
CUST_100534,Thom@s M@rtin3z,  user486@gmail.com  ,933-334-6000,4/26/2024 0:00,707.35,,2,Australia,,Female,Delivered,No,33.48
CUST_100979,Robert Davis,john.smith@gmail.com,527-382-6067,10/7/2022 0:00,390.36,Automotive,4,US,47,Male,Pending,No,24.76
CUST_100445,Michael Davis,michael.77@hotmail.com,781.969.1562,6/29/2023,,Home & Garden,3.8,CAN,23,Male,Pending,No,8.39
CUST_101660,Anthony Jones,anthony.51@yahoo.com,781-305-6810,6/27/2023 0:00,126,Books,2,Australia,45,Male,Shipped,No,31.34
CUST_100893,Jennifer Brown,jennifer.29@yahoo.com,391-234-7599,,641.79,Clothing,2,USA,65,Male,delivered,Yes,40.15
CUST_100030,Steven Lopez,,411-843-7926,7/29/2021 0:00,692.82,Clothing,1,USA,76,Male,Cancelled,No,16.29
CUST_101723,Donald Wilson,donald.78@company.com,319-564-5305,17-04-2022,($21.70),Electronics,5,USA,40,Male,Shipped,Yes,
CUST_101583,JOHN MILLER,john.34@company.com,,10/20/2022 0:00,411.38,Books,1,DE,47,Male,Delivered,No,5.36
CUST_101649,Donna Anderson,donna.73@outlook.com,625.966.2437,12/3/2019 0:00,262.53,,1,DE,,Female,Cancelled,Yes,25.05
CUST_101407,Thomas Martinez,thomas.51@yahoo.com,746-290-8785,11/4/2018 0:00,764.72,Clothing,5,DE,23,Male,Cancelled,Yes,13.9
CUST_100923,David Anderson,  user203@gmail.com  ,292-599-2712,14-06-2018,367.75,Clothing,3,,68,Female,Delivered,No,18.74
CUST_100730,Sarah Brown,sarah.19@gmail.com,(416) 108-6843,8/21/2020 0:00,197.58,,1,UK,39,,Shipped,No,32.55
CUST_101766,Sarah Anderson,sarah.87@gmail.com,141-490-5185,,642.71,Clothing,Good,US,47,Female,Shipped,No,8.61
CUST_101621,Lisa Miller,lisa.33@hotmail.com,732-615-8210,4/15/2020 0:00,126.05,Electronics,5,US,41,Male,Pending,Yes,19.19
CUST_950804,Helen Taylor,user1498@,974.860.9175,29-Jan-24,647.38,Automotive,4,DE,40,Female,Shipped,No,47.48
CUST_100674,Carol Thomas,USER674@GMAIL.COM,442-714-3971,N/A,11403.29307,Sports,2,France,54,Female,Cancelled,Yes,46.81
